loại nhà đất,địa chỉ,giá,diện tích,giá/m2,mặt tiền,phòng ngủ,pháp lý,tọa độ x,tọa độ y,số tầng
0,13,16000.0,113.0,141.59,,3.0,2.0,10770589828.4912,106714836120.605,
6,13,14500.0,110.0,131.82,5.0,,1.0,10792447956.484,106778508668.294,
0,13,12400.0,92.0,134.78,,2.0,2.0,10770589828.4912,106714836120.605,
0,18,3300.0,51.0,64.71,,2.0,1.0,10713323031.3866,106744096454.531,
4,2,70000.0,225.0,311.11,8.0,,,10813445003.3391,106690045112.507,8.0
4,22,23000.0,90.0,255.56,5.25,2.0,1.0,10796030942.9686,106640799541.843,1.0
2,2,11800.0,66.8,176.65,5.0,6.0,1.0,10810706706.7959,106713308679.187,5.0
2,1,4000.0,49.0,81.61,5.0,3.0,1.0,10757634635.2881,106614648608.774,2.0
0,18,3200.0,70.0,45.71,,2.0,,10709579644.5216,106730140276.875,
0,13,27120.0,138.5,195.81,,3.0,,10782369100.658852,106719628890.65706,
0,18,2850.0,75.0,38.0,,3.0,,10709147020.153233,106729475814.23318,
2,19,2550.0,48.0,53.12,4.0,,,10717764758.0377,106623301783.059,
3,20,9500.0,80.0,118.75,5.0,4.0,1.0,10795356004.76464,106791597425.34744,3.0
3,20,10500.0,75.0,140.0,5.0,4.0,1.0,10806223208.1315,106799913378.552,3.0
7,4,3200.0,252.0,12.7,12.0,,1.0,10924516424.9669,106625322870.809,
2,18,6700.0,72.0,93.06,4.0,11.0,1.0,10750609870.2908,106735725099.542,3.0
0,13,11320.0,85.0,133.18,,2.0,1.0,10804259243.4241,106744321165.09,
2,5,14700.0,81.0,181.48,5.0,7.0,1.0,10825314521.0227,106690000785.183,5.0
0,18,3290.0,66.66,49.36,,2.0,,10718543318.9286,106743004447.641,
0,0,2520.0,84.0,30.0,,2.0,,10706478597.94071,106599768881.67715,
0,18,3590.0,70.0,51.29,,2.0,,10718543318.9286,106743004447.641,
3,0,7300.0,60.0,121.67,,,,10727099360.963266,106668085618.4877,
0,23,8600.0,120.7,71.25,,3.0,2.0,10803988456.7261,106617370605.469,
0,17,4900.0,70.0,70.0,,2.0,1.0,10756091000.837452,106639070415.69618,
0,16,2750.0,50.0,55.0,,2.0,1.0,10754776041.2339,106684293017.56,
0,11,6500.0,97.0,67.01,,3.0,,10764791488.6475,106655502319.336,
2,22,5450.0,28.0,194.64,4.0,2.0,1.0,10791465120.0274,106661848953.797,3.0
2,22,8000.0,35.0,228.54,3.2,3.0,1.0,10798597029.9745,106666052370.535,4.0
2,2,9000.0,56.0,160.71,4.0,4.0,1.0,10808418666.7287,106687910284.592,3.0
3,0,8000.0,56.5,141.59,5.0,,,10726541237.067043,106667973800.1031,
7,6,12000.0,740.0,16.22,,,1.0,10876729053.1415,106605036670.639,
0,13,15700.0,125.0,125.6,,3.0,2.0,10801095313.4399,106748980806.444,
0,2,13000.0,95.0,136.84,,3.0,1.0,10795198877.5095,106720837154.078,
0,13,6720.0,60.0,112.0,,1.0,1.0,10801616479.1842,106747879025.677,
7,21,15980.0,225.0,71.0,7.5,,1.0,10832974245.5624,106754522086.704,
0,18,3200.0,51.0,62.74,,2.0,1.0,10712809849.685896,106743426942.64156,
2,10,10800.0,61.0,177.05,4.0,6.0,,10761591500.0,106667284400.0,4.0
3,0,8200.0,87.5,93.71,3.0,,,10725818586.673697,106668207845.9898,3.0
3,18,17200.0,168.0,102.38,7.0,4.0,1.0,10728133806.838598,106735394473.917,3.0
0,18,2300.0,57.0,40.35,,2.0,2.0,10709577630.3048,106729885465.642,
0,2,8500.0,84.0,101.19,,2.0,1.0,10794928550.7202,106720741271.973,
2,0,835.0,93.0,8.98,5.0,4.0,1.0,10715638606.5857,106581633334.376,3.0
2,7,21000.0,250.0,84.0,2.0,22.0,1.0,10707145855.121748,106705767660.82188,2.0
3,0,11000.0,100.0,110.0,4.0,5.0,1.0,10717628873.6095,106683116144.944,4.0
0,7,4100.0,70.0,58.57,,2.0,,10722114164.7773,106702649142.558,
0,13,14000.0,111.0,126.13,,3.0,1.0,10776646561.648155,106752020202.15208,
0,7,1900.0,33.0,57.58,,1.0,2.0,10722035730.8485,106702291028.963,
0,23,7500.0,86.0,87.21,,2.0,2.0,10803867781.51761,106617411156.32788,
0,23,6600.0,104.0,63.46,,3.0,2.0,21026613620.6944,105840954699.408,
2,18,15990.0,80.0,199.88,5.0,4.0,1.0,10707715667.3482,106735084933.41,4.0
0,23,6600.0,104.0,63.46,,3.0,2.0,21026580003.9448,105840857170.604,
3,0,17700.0,100.0,177.0,4.0,4.0,1.0,10729284371.282732,106686585484.008,4.0
6,0,14540.0,240.0,60.58,,,,10717864850.0336,106683992005.27,
0,23,2950.0,66.0,44.7,,2.0,1.0,10787341028.5507,106640993157.596,
0,2,14500.0,115.0,126.09,,3.0,1.0,10794731853.1133,106721190264.372,
0,2,11000.0,116.0,94.83,,3.0,2.0,10794936678.220758,106720765996.11908,
0,2,11300.0,85.0,132.94,,2.0,1.0,10795502380.6314,106720716446.598,
0,2,13000.0,108.0,120.37,,3.0,1.0,10794928550.7202,106720741271.973,
0,2,26000.0,188.0,138.3,,4.0,1.0,10794928550.7202,106720741271.973,
0,2,22000.0,150.0,146.67,,4.0,1.0,10794928550.7202,106720741271.973,
0,2,12000.0,95.0,126.32,,3.0,1.0,10794928550.7202,106720741271.973,
0,21,3500.0,73.0,47.94,,2.0,,10824592840.272472,106725725922.10846,
0,21,4200.0,70.0,60.0,,2.0,,10827589426.7155,106722896013.335,
7,12,24300.0,520.0,46.73,10.0,,1.0,10857353963.6063,106626096103.021,
0,13,10800.0,88.0,122.73,,2.0,2.0,10770589498.187418,106714938520.97752,
0,13,2000.0,62.13,32.19,,2.0,,10756122530.1354,106761771427.641,
0,15,4100.0,50.0,82.0,,1.0,1.0,10757175445.5566,106693916320.801,
0,20,7200.0,97.45,73.88,,3.0,2.0,10837780522.706924,106839222696.77225,
0,13,8100.0,81.0,100.0,,2.0,,10791919196.977,106766064994.091,
0,23,7380.0,112.0,65.89,,2.0,2.0,10803765178.8893,106617892338.044,
0,17,3500.0,52.0,67.31,,1.0,,10755171427.154226,106638810242.19504,
7,20,8510.0,135.0,63.0,6.0,,1.0,10806988600.0,106788283500.0,
0,9,34000.0,78.0,435.9,,,,10779165762.19781,106706383575.67244,
3,0,46000.0,239.0,192.47,4.0,5.0,,10730092854.6459,106688843346.944,4.0
0,9,8500.0,50.6,167.98,,1.0,,10783910013.2962,106703621582.207,
0,9,12200.0,68.0,179.41,,2.0,,10784264597.692,106702977642.233,
0,2,14700.0,108.0,136.11,,,1.0,10794934896.514414,106720711754.78026,
0,2,14000.0,108.0,129.63,,3.0,1.0,10794885121.6794,106720644861.843,
0,2,14600.0,110.0,132.73,,3.0,1.0,10795562719.783169,106720424674.87952,
0,2,17000.0,140.0,121.43,,4.0,1.0,10795627015.271,106721239744.53,
0,2,11000.0,95.0,115.79,,3.0,1.0,10794089251.1609,106720757032.358,
0,2,7600.0,77.0,98.7,,2.0,,10794788051.7866,106720069761.551,
0,2,5400.0,54.0,100.0,,1.0,,10794737643.7288,106720733917.048,
0,22,5500.0,100.0,55.0,,3.0,,10794985463.634377,106662708799.6602,
0,13,3900.0,125.0,31.2,,3.0,,10791457176.2085,106775993347.168,
4,20,27500.0,250.0,110.0,8.0,,1.0,10875671790.3807,106815437580.0,
0,22,3200.0,79.0,40.51,,2.0,,10802812883.025,106651654052.274,
7,20,9500.0,105.0,90.48,,,1.0,10853738171.4078,106790566700.733,
0,22,3200.0,80.0,40.0,,3.0,1.0,10783734758.321337,106647527564.48764,
0,0,1050.0,55.0,19.09,,2.0,,10693624496.46,106609382629.395,
0,21,4900.0,65.0,75.39,,2.0,2.0,10837596561.7127,106717684503.426,
4,15,31000.0,89.0,348.32,,,,10789857403.4308,106727195818.213,
6,20,17000.0,200.0,85.0,10.0,,1.0,10805762449.6612,106782244187.095,
0,18,7550.0,95.0,79.47,,3.0,1.0,10720782586.236326,106729708322.2283,
0,13,2830.0,60.0,47.17,,2.0,1.0,10790038013.1581,106776172051.214,
4,21,89000.0,750.0,118.67,14.0,,1.0,10844441935.0234,106762294181.09,7.0
3,13,17000.0,96.0,177.08,5.0,4.0,,10795695324.107126,106774950444.46834,4.0
0,23,2800.0,50.0,56.0,,1.0,1.0,10802495592.324202,106626866985.417,
0,13,17000.0,102.0,166.67,,3.0,,10779347841.228506,106715662549.95016,
0,21,6500.0,118.0,55.08,,3.0,2.0,10837325076.0321,106718446362.638,
0,11,2900.0,66.0,43.94,,2.0,,10768028687.114264,106644410000.10468,
0,1,3200.0,56.0,57.12,,2.0,1.0,10722336311.1328,106611401205.837,
0,22,3100.0,50.0,62.0,,1.0,1.0,10796822521.7426,106642133389.214,
0,13,18000.0,94.0,191.49,,2.0,1.0,10783111200.4554,106718836210.808,
2,22,11500.0,75.0,153.33,4.5,3.0,1.0,10794311512.4406,106668690005.646,3.0
0,15,8400.0,84.0,100.0,,2.0,2.0,10753686813.5027,106690378256.695,
0,2,3000.0,72.0,41.67,,2.0,2.0,10816153526.3062,106707344055.176,
0,23,4480.0,71.0,63.1,,2.0,2.0,21026876425.0433,105842055249.584,
0,2,3800.0,83.0,45.78,,2.0,1.0,10812481880.188002,106710258483.887,
0,13,40000.0,160.0,250.0,,3.0,1.0,10769126227.8387,106725125360.128,
0,22,2900.0,72.0,40.28,,2.0,,10803079873.7514,106652523835.4,
5,20,21500.0,156.0,137.82,6.0,6.0,1.0,10817161265.766,106778379297.724,4.0
6,0,9570.0,110.0,87.0,,,,10718276298.6132,106683523863.833,
7,0,10480.0,581.5,18.02,12.0,,1.0,10763390800.0628,106495554179.399,
0,13,75000.0,202.0,371.29,,4.0,1.0,10782862345.7712,106718983091.703,
0,15,6850.0,80.7,84.88,,2.0,,10756406443.431036,106691156479.2596,
0,22,3000.0,72.0,41.67,,2.0,,10802749992.92,106652140439.782,
0,15,5500.0,63.5,86.61,,2.0,2.0,10756274142.14894,106692594358.00008,
2,21,11300.0,72.0,156.94,9.0,6.0,1.0,10845677867.5675,106718109576.775,6.0
3,0,37000.0,264.0,140.15,3.0,,,10725374558.0451,106663695504.695,3.0
0,17,5200.0,69.59,74.72,,2.0,2.0,10755406096.887049,106639447384.09932,
7,7,6700.0,192.0,34.9,7.0,,1.0,10677824147.5938,106703333619.021,
0,21,6500.0,82.5,78.79,,2.0,,10838308712.718548,106717763645.57066,
0,12,3800.0,64.0,59.38,,2.0,1.0,10831156730.6519,106621269226.074,
4,2,23500.0,73.8,318.43,3.8,,,10797444986.3593,106696313414.199,6.0
0,18,13900.0,128.0,108.59,,3.0,1.0,10721297836.62548,106711494640.0336,
0,16,4100.0,86.0,47.67,,3.0,1.0,10753093647.8034,106680503378.218,
0,17,2380.0,51.0,46.67,,2.0,2.0,10740697849.97375,106630233120.48747,
0,23,2900.0,65.0,44.62,,2.0,,10774577794.7048,106636084387.586,
2,23,7500.0,70.0,107.14,4.0,6.0,1.0,10807618781.0702,106623483517.727,4.0
0,0,2650.0,59.0,44.92,,2.0,2.0,10687108465.1155,106585060122.147,
0,18,10500.0,133.0,78.95,,3.0,1.0,10731657950.28884,106716057038.56676,
0,20,3400.0,69.2,49.12,,2.0,2.0,10843299601.377,106843192565.561,
4,23,17500.0,173.0,101.16,10.0,5.0,1.0,10791229070.3614,106622829873.957,3.0
2,23,13500.0,127.8,105.63,6.0,4.0,1.0,10811416919.2809,106627003392.679,3.0
7,6,4150.0,107.0,38.78,4.0,,1.0,10858326043.023537,106586402159.68008,
2,13,7500.0,88.0,85.23,4.3,4.0,1.0,10780918598.1873,106762082797.181,2.0
0,13,66000.0,214.0,308.41,,4.0,2.0,10776698828.11782,106713785710.50856,
0,20,2300.0,44.0,52.27,,2.0,,10837467654.41693,106839698004.36192,
0,0,4050.0,114.0,35.53,,3.0,,10687107451.349651,106585408667.58151,
0,20,2900.0,55.0,52.73,,1.0,1.0,10813246713.762943,106784044012.6178,
3,20,17000.0,102.0,166.67,6.0,3.0,1.0,10806296492.1412,106789706369.227,3.0
2,21,18500.0,80.0,231.25,5.0,8.0,1.0,10854546507.3562,106768335970.054,5.0
3,0,72710.0,547.0,132.92,3.0,,,10711572184.4791,106661901473.999,3.0
0,7,2100.0,34.0,61.76,,,2.0,10721909587.803804,106703113541.9131,
0,18,8000.0,98.0,81.63,,3.0,1.0,10716256957.60938,106729096912.10548,
4,20,21500.0,156.0,137.82,6.0,6.0,1.0,10819296170.786695,106781513595.06693,4.0
7,21,19800.0,161.4,122.68,12.5,,1.0,10800906786.6115,106741688840.979,
7,6,5950.0,754.0,7.89,8.0,,1.0,10902833379.8212,106653725184.676,
2,12,14000.0,500.0,28.0,9.1,,1.0,10878516292.8058,106678390223.871,
0,18,6600.0,77.0,85.71,,2.0,1.0,10731011282.362942,106716956429.47617,
0,7,6000.0,100.0,60.0,,3.0,1.0,10704218953.4952,106711923884.894,
2,2,3950.0,25.0,158.0,2.0,3.0,1.0,10806038798.8898,106711395599.264,2.0
0,20,3700.0,49.4,74.9,,2.0,1.0,10838945537.762009,106838928681.14536,
3,0,43000.0,200.0,215.0,4.0,,1.0,10729856230.939878,106688306885.86284,4.0
0,13,22000.0,181.0,121.55,,4.0,2.0,10776358059.465736,106755807118.26315,
6,20,7540.0,184.0,41.0,,,,10799592379.953457,106839883464.96867,
0,13,8620.0,85.0,101.41,,2.0,2.0,10776670145.20139,106756881681.0474,
6,20,6300.0,150.0,42.0,,,,10798579170.1789,106839748291.698,
4,0,17850.0,120.0,148.75,6.0,5.0,1.0,10729291505.31728,106688599971.4155,4.0
6,20,5040.0,120.0,42.0,,,,10799301147.4609,106840263366.699,
2,5,9700.0,61.0,159.02,5.0,4.0,,10828999803.9768,106689107894.693,4.0
0,10,5100.0,75.0,68.0,,2.0,,10767530774.78934,106659290941.52129,
6,20,15170.0,410.0,37.0,,,,10799139683.949492,106839606720.68152,
0,20,3200.0,59.0,54.24,,2.0,1.0,10836065054.70332,106847782546.22768,
3,20,29000.0,215.0,134.88,11.0,7.0,1.0,10803401730.4906,106796159872.709,3.0
0,16,8000.0,81.0,98.76,,2.0,1.0,10760365000.0,106680824000.0,
0,16,3200.0,38.0,84.21,,1.0,1.0,10760984731.875444,106680628485.38852,
0,20,4280.0,74.0,57.84,,2.0,,10840817996.91893,106839678967.12448,
2,22,9800.0,91.0,107.69,4.05,4.0,1.0,10793809620.3861,106642775371.013,3.0
0,13,13000.0,145.0,89.66,,3.0,1.0,10757768141.882484,106764120605.75427,
0,20,4810.0,76.0,63.26,,2.0,,10838716673.151772,106839372819.15378,
4,20,25000.0,200.0,125.0,7.0,,1.0,10859669111.7487,106813101502.908,4.0
0,14,10500.0,80.0,131.25,,1.0,,10775623872.5348,106688518883.225,
0,0,2550.0,59.0,43.22,,2.0,1.0,10686550034.552876,106584863912.66087,
0,2,8600.0,83.0,103.61,,2.0,1.0,10794928550.7202,106720741271.973,
2,13,8500.0,78.1,108.84,4.2,3.0,1.0,10778835429.072498,106761177057.425,3.0
4,19,9980.0,120.0,83.17,4.0,7.0,1.0,10702364713.9295,106624067696.307,4.0
0,2,6000.0,75.0,80.0,,2.0,,10795032396.8138,106721102131.2245,
0,13,4500.0,49.0,91.84,,1.0,1.0,10791032520.2967,106754995640.859,
7,20,8350.0,80.0,104.38,4.0,,1.0,10826539800.0,106819942900.0,
0,13,5500.0,72.0,76.39,,2.0,1.0,10790973925.131817,106754953382.62688,
0,2,9900.0,128.0,77.34,,3.0,,10794961435.70289,106720954823.31052,
0,2,5000.0,75.0,66.67,,2.0,,10801567318.8613,106717622360.876,
4,20,31000.0,200.0,155.0,10.0,,1.0,10848535012.1498,106838221676.477,3.0
0,20,6300.0,80.0,78.75,,2.0,1.0,10842845700.63997,106844010916.33958,
4,2,17500.0,60.0,291.67,4.0,6.0,1.0,10796105411.4644,106706895872.39,5.0
0,21,3800.0,71.0,53.52,,2.0,,10824551582.3364,106726097106.934,
0,21,4600.0,72.0,63.89,,2.0,,10827537536.6211,106722747802.734,
4,6,7300.0,80.0,91.25,4.0,2.0,1.0,10866126224.2811,106611562870.175,2.0
0,9,27000.0,121.0,223.14,,3.0,1.0,10784119400.1144,106703165433.073,
7,6,3000.0,98.2,30.55,5.0,,1.0,10891576043.9041,106620094088.498,
2,12,5900.0,141.7,41.64,21.15,1.0,1.0,10868246188.1934,106622984339.374,1.0
0,13,6200.0,70.0,88.57,,2.0,2.0,10786445777.450844,106731839374.95155,
2,1,6100.0,58.0,105.17,4.0,4.0,1.0,10731840596.4127,106616064952.155,3.0
0,23,3700.0,75.0,49.33,,2.0,1.0,10788319284.0808,106640388176.698,
3,5,23000.0,100.0,230.0,5.0,8.0,,10834116000.15803,106668980429.47066,4.0
0,13,10000.0,145.0,68.97,,3.0,1.0,10789773000.0,106755220000.0,
4,21,45000.0,240.0,187.5,6.0,,1.0,10844163309.050098,106762431056.897,
0,19,3150.0,54.0,58.33,,2.0,2.0,10739005063.05594,106644469581.68909,
0,15,6000.0,60.0,100.0,,2.0,,10766646385.1929,106703475952.148,
0,18,7500.0,118.0,63.56,,3.0,1.0,10726564577.0891,106709408406.923,
0,15,5000.0,57.0,87.72,,2.0,,10762769699.0967,106698898315.43,
0,15,5500.0,57.0,96.49,,2.0,,10766646385.1929,106703475952.148,
0,0,2470.0,85.0,29.06,,2.0,,10706516478.6826,106599809808.799,
2,14,7700.0,27.0,285.18,4.0,5.0,1.0,10770752457.1481,106686846727.353,4.0
0,9,11000.0,138.0,79.71,,3.0,1.0,10791773386.26314,106687623749.8578,
0,22,3950.0,76.0,51.97,,2.0,,10796796338.132029,106642289093.92828,
0,15,5000.0,43.0,116.28,,1.0,,10767448157.3605,106703815186.06216,
4,9,92000.0,245.0,375.51,3.0,,1.0,10786504252.9439,106701649170.227,3.0
0,0,2700.0,89.0,30.34,,2.0,1.0,10707101786.36638,106600142485.8354,
0,20,4150.0,99.0,41.92,,3.0,,10801002747.355955,106821574474.06102,
2,11,12200.0,68.9,177.07,3.7,6.0,1.0,10764302234.0786,106652953852.311,4.0
2,2,10600.0,85.0,124.71,7.1,4.0,1.0,10797418461.206202,106696304261.667,3.0
2,9,19000.0,54.0,351.85,3.2,5.0,1.0,10773355618.8843,106698266752.633,4.0
0,23,3100.0,77.0,40.26,,2.0,,10786995488.525188,106641122012.1753,
0,2,8200.0,124.0,66.13,,3.0,1.0,10793852806.0913,106717842102.051,
0,13,4700.0,49.0,95.92,,1.0,1.0,10790107622.80627,106755223218.81178,
0,1,2000.0,56.0,35.71,,2.0,,10731082000.0,106611000000.0,
4,7,12500.0,120.0,104.17,4.0,,1.0,10674791790.1018,106698359782.928,
0,10,1700.0,31.0,54.84,,1.0,,10774342166.2224,106675193191.809,
2,12,3700.0,72.0,51.39,3.26,2.0,1.0,10878760617.8647,106649103687.8,2.0
0,0,2500.0,85.0,29.41,,2.0,1.0,10706344062.913,106600407858.129,
0,21,4000.0,76.0,52.63,,2.0,,10837875809.220522,106717945741.10484,
4,0,15200.0,100.0,152.0,4.0,12.0,1.0,10729928558.47451,106688238119.80386,4.0
0,18,11000.0,108.0,101.85,,3.0,1.0,10724280898.802485,106724459155.77888,
2,2,10000.0,60.0,166.67,4.0,5.0,1.0,10829974900.0,106702610300.0,4.0
4,0,15200.0,100.0,152.0,4.0,12.0,1.0,10729575113.925148,106688920912.00008,4.0
3,18,60000.0,258.0,232.56,16.0,4.0,1.0,10725382493.530634,106726095311.42896,
6,0,8100.0,100.0,81.0,,,,10720186992.658936,106686771328.22258,
0,15,5300.0,58.0,91.38,,2.0,,10755169868.4692,106694236755.371,
5,20,21500.0,156.0,137.82,6.0,6.0,1.0,10819505930.24472,106781310613.3424,4.0
4,17,23000.0,192.0,119.79,12.0,6.0,1.0,10750413057.2083,106632172100.041,2.0
0,17,3900.0,97.0,40.21,,2.0,1.0,10747527060.4502,106633011873.012,
0,1,2200.0,53.0,41.51,,1.0,2.0,10741555213.9282,106618705749.512,
0,18,9500.0,113.0,84.07,,3.0,1.0,10726911722.32181,106709082713.9731,
0,23,4100.0,76.0,53.95,,2.0,1.0,10782273521.6065,106636643121.603,
0,9,1750.0,17.59,99.49,,1.0,1.0,10768239944.375,106700816469.929,
4,0,15500.0,100.0,155.0,5.0,4.0,1.0,10730041076.88798,106688642879.9788,4.0
4,0,20500.0,120.0,170.83,5.0,6.0,1.0,10729689698.5598,106689127051.643,5.0
0,18,10900.0,155.43,70.13,,3.0,2.0,10731899771.547298,106730116026.522,
0,18,10900.0,112.0,97.32,,3.0,1.0,10730418604.96106,106726003418.89372,
0,13,5900.0,80.0,73.75,,3.0,1.0,10800456542.1139,106747722385.379,
6,0,50000.0,200.0,250.0,,,1.0,10730273883.5064,106688966685.466,
0,18,7400.0,80.0,92.5,,2.0,,10731284281.569212,106732433899.06271,
2,2,14500.0,70.0,207.14,5.0,9.0,1.0,10806866665.9015,106718695859.161,5.0
4,0,20500.0,120.0,170.83,6.0,6.0,1.0,10730099024.11677,106689023065.15086,5.0
4,0,18000.0,120.0,150.0,5.0,8.0,1.0,10729863950.716543,106688863524.61765,5.0
2,1,3250.0,40.0,81.25,4.0,,1.0,10800702178.1426,106597913523.037,2.0
3,7,25000.0,245.0,102.04,10.0,5.0,1.0,10704559604.9206,106712898781.5,3.0
0,13,9520.0,80.0,119.0,,2.0,2.0,10791991525.8438,106766071530.915,
0,20,3100.0,60.0,51.67,,2.0,1.0,10842779615.035646,106843373494.72205,
0,1,3900.0,64.0,60.94,,2.0,1.0,10727906832.7471,106620347330.815,
0,20,2840.0,47.0,60.49,,1.0,1.0,10843164000.206837,106842930162.93591,
0,2,16500.0,94.0,175.53,,2.0,1.0,10798681243.1715,106718882922.063,
0,20,3700.0,52.0,71.15,,2.0,1.0,10836875915.5273,106840324401.855,
0,10,8600.0,87.0,98.85,,2.0,2.0,10777371218.4754,106677118623.577,
0,10,8800.0,87.0,101.15,,2.0,1.0,10776961200.38998,106677213571.44536,
2,12,6000.0,54.7,109.69,4.0,4.0,1.0,10879073226.7988,106648991582.678,4.0
7,23,22000.0,187.0,117.65,10.0,,1.0,10763185503.200298,106635357235.769,
0,23,3350.0,85.0,39.41,,2.0,1.0,10789837196.1157,106639883953.07,
0,0,5100.0,86.0,59.3,,2.0,1.0,10724967242.04365,106664444475.67082,
0,23,3950.0,106.0,37.26,,3.0,1.0,10789416532.8319,106639771697.85,
0,21,4000.0,72.0,55.56,,2.0,1.0,10827537536.6211,106722747802.734,
0,20,2200.0,31.0,70.97,,,1.0,10843907311.911486,106845950752.26756,
0,21,6150.0,90.0,68.33,,3.0,2.0,10832770880.622711,106727425861.23865,
0,13,6450.0,62.1,103.86,,2.0,1.0,10802706104.3758,106741815320.718,
0,13,8300.0,120.0,69.17,,2.0,1.0,10789655712.6155,106755404237.337,
0,20,3750.0,64.9,57.78,,2.0,1.0,10813308715.8203,106784683227.539,
0,0,4800.0,72.0,66.67,,2.0,1.0,10724658768.220188,106664257771.5426,
0,20,3670.0,67.0,54.78,,2.0,2.0,10843973581.02087,106845121129.09048,
7,12,24500.0,400.0,61.25,,,,10872045287.7605,106620049282.94,
0,20,3650.0,51.2,71.29,,1.0,2.0,10838440026.6187,106839558016.377,
6,0,32000.0,200.0,160.0,,,1.0,10729959696.419449,106689116006.5136,
2,5,10300.0,72.0,143.06,4.3,2.0,1.0,10834918266.0195,106683849048.058,
0,18,11000.0,109.0,100.92,,3.0,2.0,10724600640.572275,106724039192.41151,
0,8,10500.0,130.0,80.77,,,1.0,10798418979.3935,106671150214.884,
5,0,22000.0,126.0,174.6,4.0,5.0,2.0,10724866118.65113,106664256854.67924,4.0
0,22,5750.0,71.0,80.99,,,,10799474955.431831,106660361802.008,
3,0,22800.0,240.0,95.0,3.0,5.0,1.0,10717884693.12905,106682548177.66458,3.0
3,0,9000.0,90.0,100.0,5.0,4.0,1.0,10718419712.65867,106683977469.73018,
0,18,8400.0,118.0,71.19,,3.0,,10722028732.2998,106726631164.551,
6,7,6400.0,87.5,73.14,7.0,,1.0,10695326692.142015,106704874010.98547,
0,0,8300.0,105.9,78.38,,3.0,2.0,10725686195.360912,106664547956.0604,
4,18,13600.0,80.0,170.0,4.0,4.0,1.0,10705171483.6407,106734652656.983,4.0
0,13,12700.0,88.0,144.32,,2.0,1.0,10773580669.8334,106716176473.862,
0,18,7500.0,81.0,92.59,,2.0,,10722832119.37633,106727989206.67358,
0,19,3330.0,60.0,55.5,,2.0,2.0,10744124280.079742,106675855941.33972,
4,0,13500.0,100.0,135.0,3.0,4.0,1.0,10730242494.271015,106689243453.75375,3.0
0,13,7800.0,75.0,104.0,,2.0,1.0,10803012783.3411,106741810503.61,
7,18,27500.0,230.0,119.56,,,1.0,10701543110.6958,106729943858.766,
6,20,5000.0,85.0,58.81,5.0,,1.0,10798389720.1511,106827011930.046,
0,18,3150.0,67.0,47.02,,2.0,1.0,10699972506.4544,106730230891.318,
0,18,6200.0,79.62,77.87,,2.0,2.0,10727921098.818926,106711794358.42976,
3,0,27500.0,100.0,275.0,5.0,4.0,1.0,10730375405.902205,106688561326.30898,5.0
0,23,5800.0,97.0,59.79,,2.0,,10803988456.7261,106617370605.469,
0,2,2450.0,40.3,60.79,,1.0,1.0,10798101955.542826,106699772524.52225,
7,21,4800.0,60.0,80.0,8.0,,1.0,10846166488.8559,106724211747.544,
0,13,8500.0,94.0,90.43,,3.0,1.0,10802958276.6036,106741459026.209,
6,0,7200.0,100.0,72.0,,,1.0,10718527484.398869,106682851594.33568,
3,0,58000.0,200.0,290.0,4.0,5.0,1.0,10729671492.950846,106689030856.3535,4.0
0,20,6480.0,105.0,61.71,,3.0,2.0,10844343232.7617,106844936618.988,
4,18,13500.0,170.0,79.41,14.0,4.0,1.0,10750309700.0,106719650300.0,
6,7,6300.0,97.0,64.95,6.0,,1.0,10711342811.5845,106693611145.02,
0,10,5700.0,61.0,93.44,,2.0,1.0,10777396202.0874,106676734924.316,
2,12,790.0,25.0,31.6,8.0,2.0,1.0,10863795147.5461,106665580441.693,1.0
5,13,55000.0,230.0,239.13,3.0,3.0,1.0,10769715500.2548,106725000380.151,3.0
0,21,3200.0,69.0,46.38,,2.0,2.0,10886767240.7005,106771017095.888,
0,13,41000.0,135.0,303.7,,3.0,,10772278487.593,106712941206.776,
0,13,4250.0,54.0,78.7,,1.0,1.0,10791138552.108828,106755210423.6208,
0,13,22000.0,127.0,173.23,,3.0,1.0,10773314476.0132,106726089477.539,
2,5,9450.0,68.0,138.97,4.0,5.0,1.0,10829559191.8703,106670882261.942,3.0
0,13,2450.0,59.0,41.52,,2.0,1.0,10767937783.53,106784388334.731,
0,9,49000.0,255.0,192.16,,4.0,1.0,10788874016.947498,106699707631.881,
2,5,11000.0,126.0,87.3,6.0,4.0,1.0,10842073955.3329,106657166864.887,2.0
0,23,3500.0,83.0,42.17,,2.0,,10789980726.5451,106639616874.308,
2,8,11000.0,50.0,220.0,4.0,5.0,1.0,10805986659.8246,106681440703.642,4.0
7,0,11050.0,392.6,28.15,10.0,,1.0,10708395843.6202,106565555490.683,
